datetime,lat,lon,elev,wtr,cond,ph,orp,turbidity,chla,phyco,doobs,dosat
2011-07-13 10:15:35,43.11301,-89.38403, 253.6,25.28,  0.458,   9.22,  132.8,    2.4,    0.8,    6.7,    9.9,  120.6
2011-07-13 10:15:36,43.11307833,-89.38407333, 253.6,25.28,  0.458,   9.22,  132.8,    2.7,    0.8,    6.7,   9.91,  120.6
2011-07-13 10:15:37,43.113145,-89.384115, 253.6,25.28,  0.458,   9.22,  132.7,    2.7,    0.8,    6.7,   9.91,  120.7
2011-07-13 10:15:37,43.11321,-89.38415833, 253.7,25.28,  0.458,   9.22,  132.7,    2.7,    0.9,    6.8,   9.91,  120.7
2011-07-13 10:15:39,43.11327667,-89.38420167, 253.7,25.27,  0.458,   9.22,  132.7,    2.6,    0.9,    6.9,   9.91,  120.7
2011-07-13 10:15:40,43.11334333,-89.38424333, 253.7,25.27,  0.458,   9.22,  132.7,    2.6,    0.8,    6.8,   9.91,  120.7
2011-07-13 10:15:41,43.11341,-89.384285, 253.7,25.27,  0.458,   9.22,  132.6,    2.6,    0.8,    6.9,   9.92,  120.7
2011-07-13 10:15:42,43.11347667,-89.38432833, 253.8,25.27,  0.458,   9.22,  132.6,    2.5,    0.8,    6.9,   9.92,  120.8
2011-07-13 10:15:42,43.11354333,-89.38437, 253.8,25.26,  0.458,   9.22,  132.6,    2.8,    0.8,    6.9,   9.92,  120.8
2011-07-13 10:15:44,43.11361,-89.38441333, 253.8,25.26,  0.458,   9.22,  132.7,    2.8,    0.8,    6.9,   9.92,  120.7
2011-07-13 10:15:45,43.113675,-89.38445667, 253.8,25.26,  0.458,   9.22,  132.7,    2.8,    0.8,    6.8,   9.92,  120.8
2011-07-13 10:15:46,43.11374167,-89.3845, 253.8,25.26,  0.458,   9.22,  132.7,    2.7,    0.8,    6.9,   9.92,  120.8
2011-07-13 10:15:47,43.11380833,-89.38454333, 253.8,25.26,  0.458,   9.22,  132.7,    2.7,    0.8,    6.9,   9.92,  120.8
2011-07-13 10:15:47,43.113875,-89.384585, 253.8,25.25,  0.458,   9.22,  132.7,    2.6,    0.8,    6.9,   9.92,  120.8
2011-07-13 10:15:49,43.11394167,-89.384625, 253.8,25.25,  0.458,   9.22,  132.7,    2.7,    0.8,      7,   9.93,  120.8
2011-07-13 10:15:50,43.11401,-89.38466333, 253.8,25.24,  0.458,   9.22,  132.7,    2.7,    0.8,      7,   9.93,  120.9
2011-07-13 10:15:51,43.11407833,-89.3847, 253.8,25.23,  0.458,   9.22,  132.7,    2.6,    0.8,      7,   9.93,  120.8
2011-07-13 10:15:52,43.11414667,-89.38473667, 253.8,25.23,  0.457,   9.22,  132.7,    2.7,    0.8,      7,   9.93,  120.8
2011-07-13 10:15:52,43.114215,-89.38476833, 253.9,25.22,  0.457,   9.22,  132.6,    2.7,    0.8,      7,   9.93,  120.8
2011-07-13 10:15:54,43.114285,-89.384795, 253.8,25.22,  0.457,   9.22,  132.6,    2.6,    0.9,    7.1,   9.93,  120.8
2011-07-13 10:15:55,43.114355,-89.38482, 253.8,25.21,  0.457,   9.22,  132.6,    2.5,    0.9,      7,   9.93,  120.8
2011-07-13 10:15:56,43.11442667,-89.38484333, 253.9,25.2,  0.457,   9.22,  132.6,    2.6,    0.9,    7.1,   9.93,  120.8
2011-07-13 10:15:57,43.11449833,-89.384865, 253.9,25.19,  0.457,   9.22,  132.5,    2.7,      1,    7.2,   9.94,  120.8
2011-07-13 10:15:57,43.11456833,-89.384885, 253.8,25.18,  0.457,   9.22,  132.5,    2.7,      1,    7.2,   9.94,  120.8
2011-07-13 10:15:59,43.11464,-89.38490333, 253.9,25.17,  0.457,   9.22,  132.6,    2.8,    0.9,    7.3,   9.94,  120.8
2011-07-13 10:16:00,43.11471167,-89.38492167, 253.9,25.17,  0.457,   9.22,  132.6,    2.8,    0.9,    7.2,   9.94,  120.8
2011-07-13 10:16:01,43.11478333,-89.38494, 253.9,25.16,  0.457,   9.22,  132.6,    2.9,    0.9,    7.2,   9.94,  120.8
2011-07-13 10:16:02,43.11485667,-89.38495667, 253.9,25.15,  0.457,   9.22,  132.6,    2.9,    0.9,    7.4,   9.94,  120.8
2011-07-13 10:16:02,43.11492833,-89.38497167, 253.9,25.15,  0.457,   9.22,  132.6,    2.8,    0.9,    7.4,   9.94,  120.7
2011-07-13 10:16:04,43.115,-89.384985, 253.9,25.14,  0.457,   9.22,  132.6,    2.7,    0.8,    7.4,   9.93,  120.7
2011-07-13 10:16:05,43.11507167,-89.38499833, 253.9,25.14,  0.457,   9.22,  132.6,    2.7,    0.8,    7.4,   9.93,  120.6
2011-07-13 10:16:06,43.11514333,-89.38500833, 253.9,25.13,  0.457,   9.22,  132.6,    2.6,    0.9,    7.4,   9.92,  120.5
2011-07-13 10:16:07,43.11521667,-89.38501833,   254,25.12,  0.457,   9.22,  132.5,    2.7,    0.8,    7.4,   9.92,  120.5
2011-07-13 10:16:07,43.11528833,-89.38502667,   254,25.11,  0.457,   9.22,  132.5,    2.8,    0.8,    7.4,   9.91,  120.3
2011-07-13 10:16:09,43.11536,-89.385035,   254,25.1,  0.457,   9.21,  132.5,    2.7,    0.8,    7.3,    9.9,  120.2
2011-07-13 10:16:10,43.11543333,-89.38504333,   254,25.08,  0.457,   9.21,  132.6,    2.7,    0.9,    7.3,   9.88,  119.9
2011-07-13 10:16:11,43.115505,-89.38505,   254,25.07,  0.458,   9.21,  132.5,    2.6,    0.8,    7.2,   9.86,  119.6
2011-07-13 10:16:12,43.11557667,-89.385055,   254,25.06,  0.458,   9.21,  132.5,    2.7,    0.8,    7.1,   9.84,  119.3
2011-07-13 10:16:12,43.11564833,-89.38505833,   254,25.04,  0.458,    9.2,  132.6,    2.6,    0.8,    7.1,   9.82,  119.1
2011-07-13 10:16:14,43.11572,-89.38506,   254,25.03,  0.459,    9.2,  132.6,    2.6,    0.8,    7.1,    9.8,  118.8
2011-07-13 10:16:15,43.11579333,-89.38506,   254,25.03,  0.459,    9.2,  132.6,    2.8,    0.8,      7,   9.78,  118.5
2011-07-13 10:16:16,43.115865,-89.38505833,   254,25.02,  0.459,   9.19,  132.7,    2.7,    0.8,    6.9,   9.76,  118.2
2011-07-13 10:16:17,43.11593667,-89.385055, 254.1,25.02,   0.46,   9.19,  132.7,    2.7,    0.9,    6.9,   9.74,    118
2011-07-13 10:16:17,43.11600833,-89.38505, 254.1,25.01,   0.46,   9.19,  132.8,    2.7,    0.9,      7,   9.73,  117.9
2011-07-13 10:16:19,43.11608,-89.385045, 254.1,25.01,   0.46,   9.19,  132.9,    2.6,    0.9,    6.9,   9.71,  117.7
2011-07-13 10:16:20,43.11615333,-89.38503667, 254.2, 25,   0.46,   9.19,  132.8,    2.6,    0.9,    6.9,    9.7,  117.5
2011-07-13 10:16:21,43.116225,-89.38503, 254.1,24.99,   0.46,   9.18,  132.9,    2.6,    0.9,    6.8,   9.69,  117.4
2011-07-13 10:16:22,43.11629667,-89.38502, 254.1,24.99,   0.46,   9.19,  132.8,    2.6,    0.8,    6.7,   9.69,  117.4
2011-07-13 10:16:22,43.11636833,-89.38501, 254.1,24.98,   0.46,   9.19,  132.8,    2.7,    0.9,    6.8,   9.68,  117.3
2011-07-13 10:16:24,43.11644,-89.385,   254,24.98,   0.46,   9.19,  132.6,    2.6,    0.9,    6.7,   9.69,  117.3
2011-07-13 10:16:25,43.11651167,-89.38499167,   254,24.97,   0.46,   9.19,  132.6,    2.6,    0.9,    6.7,   9.68,  117.3
2011-07-13 10:16:26,43.11658333,-89.38498333,   254,24.97,   0.46,   9.19,  132.6,    2.6,    0.9,    6.7,   9.68,  117.2
2011-07-13 10:16:27,43.116655,-89.38497667,   254,24.97,   0.46,   9.19,  132.7,    2.6,    0.8,    6.7,   9.68,  117.2
2011-07-13 10:16:27,43.11672667,-89.38497167,   254,24.96,   0.46,   9.19,  132.6,    2.6,    0.9,    6.6,   9.68,  117.2
2011-07-13 10:16:29,43.11679833,-89.38496833, 254.1,24.96,   0.46,   9.19,  132.6,    2.6,    0.9,    6.6,   9.68,  117.2
2011-07-13 10:16:30,43.11687,-89.38496667, 254.1,24.96,   0.46,   9.19,  132.6,    2.4,    0.9,    6.6,   9.68,  117.2
2011-07-13 10:16:31,43.11694333,-89.38496833, 254.1,24.96,   0.46,   9.19,  132.6,    2.4,    0.9,    6.6,   9.69,  117.3
2011-07-13 10:16:32,43.117015,-89.38497333, 254.1,24.96,   0.46,   9.19,  132.6,    2.4,      1,    6.6,   9.69,  117.3
2011-07-13 10:16:32,43.11708667,-89.38498667, 254.1,24.96,   0.46,   9.19,  132.7,    2.4,    0.9,    6.5,   9.69,  117.3
2011-07-13 10:16:34,43.11715667,-89.38500667, 254.1,24.96,   0.46,   9.19,  132.7,    2.2,      1,    6.5,    9.7,  117.4
2011-07-13 10:16:35,43.11722667,-89.38503333, 254.1,24.96,   0.46,   9.19,  132.7,    2.2,      1,    6.5,    9.7,  117.5
2011-07-13 10:16:36,43.11729333,-89.385065, 254.1,24.96,   0.46,   9.19,  132.7,    2.1,      1,    6.4,   9.71,  117.5
2011-07-13 10:16:37,43.11736,-89.38510167, 254.1,24.96,   0.46,   9.19,  132.6,    2.1,      1,    6.4,   9.71,  117.5
2011-07-13 10:16:37,43.117425,-89.385145, 254.1,24.97,   0.46,    9.2,  132.6,    2.1,      1,    6.3,   9.71,  117.6
2011-07-13 10:16:39,43.11749,-89.38519167,   254,24.97,   0.46,    9.2,  132.5,    2.1,      1,    6.3,   9.72,  117.7
2011-07-13 10:16:40,43.11755333,-89.38524167, 253.9,24.97,   0.46,    9.2,  132.5,    2.1,      1,    6.2,   9.73,  117.8
2011-07-13 10:16:41,43.117615,-89.385295, 253.9,24.97,   0.46,    9.2,  132.5,      2,    1.1,    6.2,   9.73,  117.8
2011-07-13 10:16:42,43.11767333,-89.38535167, 253.9,24.97,   0.46,    9.2,  132.5,      2,    1.1,    6.2,   9.73,  117.9
2011-07-13 10:16:42,43.11773167,-89.38541167, 253.8,24.98,   0.46,    9.2,  132.5,    1.9,    1.1,    6.2,   9.74,  117.9
2011-07-13 10:16:44,43.11778667,-89.38547667, 253.8,24.98,   0.46,    9.2,  132.5,    2.1,      1,    6.2,   9.74,  117.9
2011-07-13 10:16:45,43.11784167,-89.38554333, 253.8,24.98,   0.46,   9.19,  132.6,      2,      1,    6.2,   9.73,  117.9
2011-07-13 10:16:46,43.11789333,-89.385615, 253.8,24.99,   0.46,   9.19,  132.6,    2.1,      1,    6.2,   9.73,  117.9
2011-07-13 10:16:47,43.11794333,-89.38568667, 253.8,24.99,   0.46,   9.19,  132.7,    2.2,      1,    6.2,   9.72,  117.8
2011-07-13 10:16:47,43.11799167,-89.38576333, 253.8,24.99,   0.46,   9.19,  132.7,    2.1,      1,    6.2,   9.73,  117.8
2011-07-13 10:16:49,43.11803833,-89.38584, 253.8,24.99,   0.46,   9.19,  132.7,    2.2,    0.9,    6.2,   9.72,  117.8
2011-07-13 10:16:50,43.11808333,-89.38591833, 253.7, 25,   0.46,   9.19,  132.7,    2.3,    0.9,    6.2,   9.72,  117.7
2011-07-13 10:16:51,43.11812833,-89.38599833, 253.7, 25,   0.46,   9.19,  132.7,    2.2,    0.9,    6.2,   9.71,  117.7
2011-07-13 10:16:52,43.11817167,-89.38608167, 253.7, 25,  0.459,   9.19,  132.8,    2.3,    0.9,    6.2,   9.71,  117.7
2011-07-13 10:16:52,43.11821333,-89.386165, 253.7,25.01,  0.459,   9.19,  132.8,    2.3,    0.9,    6.2,   9.71,  117.7
2011-07-13 10:16:54,43.11825333,-89.38624833, 253.6,25.01,  0.459,   9.19,  132.8,    2.2,    0.9,    6.2,   9.71,  117.7
2011-07-13 10:16:55,43.11829333,-89.38633333, 253.6,25.01,  0.459,   9.19,  132.8,    2.2,    0.9,    6.3,    9.7,  117.6
2011-07-13 10:16:56,43.118335,-89.38641833, 253.6,25.02,  0.459,   9.19,  132.8,    2.2,    0.9,    6.3,    9.7,  117.6
2011-07-13 10:16:57,43.118375,-89.38650333, 253.6,25.02,  0.459,   9.19,  132.8,    2.1,      1,    6.4,   9.69,  117.5
2011-07-13 10:16:57,43.118415,-89.38658833, 253.6,25.02,  0.459,   9.19,  132.8,    2.3,    0.9,    6.3,   9.69,  117.4
2011-07-13 10:16:59,43.11845333,-89.386675, 253.5,25.03,  0.459,   9.19,  132.8,    2.3,    0.9,    6.3,   9.69,  117.4
2011-07-13 10:17:00,43.11849167,-89.38676167, 253.5,25.03,  0.459,   9.19,  132.8,    2.3,      1,    6.3,   9.68,  117.4
2011-07-13 10:17:01,43.11853,-89.38685, 253.5,25.03,  0.459,   9.19,  132.8,    2.3,      1,    6.3,   9.68,  117.4
2011-07-13 10:17:02,43.11856833,-89.38693667, 253.5,25.03,  0.459,   9.19,  132.8,    2.2,      1,    6.5,   9.68,  117.3
2011-07-13 10:17:02,43.11860667,-89.387025, 253.5,25.04,  0.459,   9.19,  132.8,    2.2,    1.1,    6.5,   9.67,  117.3
2011-07-13 10:17:04,43.11864333,-89.387115, 253.5,25.04,  0.459,   9.19,  132.8,    2.3,      1,    6.6,   9.67,  117.2
2011-07-13 10:17:05,43.11867833,-89.387205, 253.4,25.04,  0.459,   9.19,  132.7,    2.3,      1,    6.7,   9.67,  117.2
2011-07-13 10:17:06,43.11871167,-89.387295, 253.4,25.05,  0.459,   9.19,  132.7,    2.3,      1,    6.7,   9.66,  117.2
2011-07-13 10:17:07,43.11874667,-89.387385, 253.3,25.05,  0.459,   9.19,  132.8,    2.3,      1,    6.7,   9.67,  117.2
2011-07-13 10:17:07,43.11878,-89.38747667, 253.3,25.05,  0.459,   9.19,  132.8,    2.5,      1,    6.7,   9.66,  117.2
2011-07-13 10:17:09,43.11881167,-89.38756833, 253.3,25.05,  0.459,   9.19,  132.9,    2.4,      1,    6.7,   9.66,  117.1
2011-07-13 10:17:10,43.11884333,-89.38766, 253.3,25.05,  0.459,   9.19,  132.9,    2.4,      1,    6.7,   9.66,  117.2
2011-07-13 10:17:11,43.11887667,-89.38775167, 253.2,25.06,  0.459,   9.19,  132.9,    2.5,    0.9,    6.7,   9.66,  117.1
2011-07-13 10:17:12,43.11890667,-89.387845, 253.2,25.06,  0.459,   9.19,  132.9,    2.5,    0.9,    6.7,   9.66,  117.2
2011-07-13 10:17:12,43.11893833,-89.38793833, 253.2,25.06,  0.459,   9.19,  132.9,    2.6,    0.9,    6.7,   9.66,  117.1
2011-07-13 10:17:14,43.11896833,-89.38803, 253.1,25.06,  0.459,   9.19,  132.9,    2.6,    0.9,    6.7,   9.66,  117.1
2011-07-13 10:17:15,43.119,-89.38812333, 253.1,25.06,  0.459,   9.19,  132.8,    2.7,    0.9,    6.7,   9.66,  117.2
2011-07-13 10:17:16,43.11903,-89.38821667, 253.1,25.07,  0.459,   9.19,  132.8,    2.6,    0.9,    6.7,   9.66,  117.1
2011-07-13 10:17:17,43.11906,-89.38830833, 253.1,25.07,  0.459,   9.19,  132.8,    2.5,    0.8,    6.6,   9.66,  117.2
2011-07-13 10:17:17,43.11909,-89.38840167,   253,25.07,  0.459,   9.19,  132.8,    2.5,    0.9,    6.6,   9.66,  117.2
2011-07-13 10:17:19,43.11912,-89.388495,   253,25.07,  0.459,   9.19,  132.7,    2.5,    0.9,    6.6,   9.66,  117.2
2011-07-13 10:17:20,43.11915,-89.38858833,   253,25.07,  0.459,   9.19,  132.7,    2.4,    0.9,    6.6,   9.66,  117.2
2011-07-13 10:17:21,43.11918,-89.38868, 252.9,25.07,  0.459,   9.19,  132.7,    2.3,    0.9,    6.5,   9.66,  117.2
2011-07-13 10:17:22,43.11921,-89.38877333, 252.9,25.07,  0.459,   9.19,  132.8,    2.2,    0.9,    6.5,   9.66,  117.1
2011-07-13 10:17:22,43.11924,-89.38886667, 252.8,25.07,  0.459,   9.19,  132.8,    2.3,    0.9,    6.5,   9.65,  117.1
2011-07-13 10:17:24,43.11927,-89.38896167, 252.7,25.07,  0.459,   9.19,  132.8,    2.5,    0.9,    6.6,   9.66,  117.2
2011-07-13 10:17:25,43.11929833,-89.38905833, 252.6,25.08,  0.459,   9.19,  132.8,    2.4,    0.9,    6.6,   9.66,  117.2
2011-07-13 10:17:26,43.11932667,-89.389155, 252.6,25.07,  0.459,   9.19,  132.8,    2.3,    0.9,    6.6,   9.66,  117.2
2011-07-13 10:17:27,43.119355,-89.38925167, 252.5,25.07,  0.459,   9.19,  132.9,    2.3,    0.9,    6.5,   9.66,  117.2
2011-07-13 10:17:27,43.11938333,-89.38935, 252.5,25.07,  0.459,   9.19,  132.8,    2.3,    0.9,    6.6,   9.66,  117.2
2011-07-13 10:17:29,43.11941333,-89.38944667, 252.4,25.07,  0.459,   9.19,  132.7,    2.3,    0.8,    6.7,   9.66,  117.2
2011-07-13 10:17:30,43.11944167,-89.389545, 252.4,25.07,  0.459,   9.19,  132.7,    2.4,    0.8,    6.8,   9.67,  117.3
2011-07-13 10:17:31,43.11947,-89.38964333, 252.3,25.07,  0.459,   9.19,  132.6,    2.4,    0.8,    6.8,   9.67,  117.2
2011-07-13 10:17:32,43.1195,-89.38974, 252.2,25.07,  0.459,   9.19,  132.6,    2.4,    0.8,    6.7,   9.67,  117.3
2011-07-13 10:17:32,43.11953,-89.38983833, 252.1,25.07,  0.459,   9.19,  132.6,    2.5,    0.8,    6.8,   9.67,  117.3
2011-07-13 10:17:34,43.11956,-89.389935,   252,25.07,  0.459,   9.19,  132.6,    2.6,    0.9,    6.8,   9.67,  117.3
2011-07-13 10:17:35,43.11959,-89.39003333,   252,25.07,  0.459,   9.19,  132.6,    2.5,    0.9,    6.7,   9.68,  117.4
2011-07-13 10:17:36,43.11961833,-89.39013167, 251.9,25.06,  0.459,   9.19,  132.7,    2.5,    0.9,    6.8,   9.68,  117.4
2011-07-13 10:17:37,43.11964667,-89.39023167, 251.9,25.06,  0.459,   9.19,  132.7,    2.6,      1,    6.7,   9.68,  117.4
2011-07-13 10:17:37,43.11967167,-89.39033333, 251.9,25.06,  0.459,    9.2,  132.7,    2.6,      1,    6.7,   9.69,  117.6
2011-07-13 10:17:39,43.11969667,-89.390435, 251.8,25.06,  0.459,    9.2,  132.7,    2.6,      1,    6.7,    9.7,  117.6
2011-07-13 10:17:40,43.11971833,-89.39053667, 251.8,25.06,  0.459,    9.2,  132.6,    2.7,      1,    6.7,    9.7,  117.7
2011-07-13 10:17:41,43.11973833,-89.39064, 251.8,25.06,  0.459,    9.2,  132.6,    2.8,      1,    6.6,   9.72,  117.8
2011-07-13 10:17:42,43.11975833,-89.390745, 251.8,25.06,  0.459,    9.2,  132.5,    2.9,    0.9,    6.7,   9.73,    118
2011-07-13 10:17:42,43.119775,-89.39084833, 251.8,25.05,  0.459,   9.21,  132.5,    2.9,    0.9,    6.7,   9.75,  118.2
2011-07-13 10:17:44,43.11979167,-89.390955, 251.8,25.05,  0.459,   9.21,  132.5,    2.8,    0.9,    6.8,   9.77,  118.4
2011-07-13 10:17:45,43.11980833,-89.39106, 251.8,25.05,  0.459,   9.21,  132.5,    2.9,    0.9,    6.9,   9.79,  118.7
2011-07-13 10:17:46,43.11982333,-89.39116667, 251.8,25.04,  0.459,   9.21,  132.5,    2.9,    0.9,    6.9,   9.82,    119
2011-07-13 10:17:47,43.11983667,-89.39127333, 251.8,25.04,  0.459,   9.21,  132.6,    2.8,    0.9,    6.9,   9.84,  119.3
2011-07-13 10:17:47,43.11984833,-89.39138, 251.8,25.04,  0.459,   9.22,  132.5,    2.9,    0.9,    6.8,   9.86,  119.6
2011-07-13 10:17:49,43.11986,-89.39148667, 251.8,25.03,  0.459,   9.22,  132.6,      3,    0.9,    6.9,   9.89,  119.9
2011-07-13 10:17:50,43.11987167,-89.39159333, 251.8,25.03,  0.459,   9.22,  132.6,    3.1,    0.9,      7,    9.9,  120.1
2011-07-13 10:17:51,43.11988167,-89.3917, 251.8,25.03,  0.459,   9.22,  132.5,      3,      1,      7,   9.92,  120.3
2011-07-13 10:17:52,43.11989167,-89.39180667, 251.8,25.03,  0.459,   9.22,  132.5,    2.9,      1,      7,   9.94,  120.5
2011-07-13 10:17:52,43.11990167,-89.39191333, 251.8,25.02,  0.459,   9.22,  132.5,    2.9,      1,      7,   9.96,  120.8
2011-07-13 10:17:54,43.11991167,-89.39202, 251.9,25.02,  0.459,   9.22,  132.5,    2.9,      1,    7.1,   9.98,  120.9
2011-07-13 10:17:55,43.11992167,-89.39212667, 251.9,25.02,  0.459,   9.22,  132.5,    2.9,      1,    7.2,   9.99,  121.1
2011-07-13 10:17:56,43.11993167,-89.392235, 251.9,25.01,  0.459,   9.22,  132.5,    2.9,      1,    7.2,     10,  121.2
2011-07-13 10:17:57,43.11994167,-89.39234167, 251.9,25.01,  0.459,   9.22,  132.5,    2.9,      1,    7.3,  10.01,  121.3
2011-07-13 10:17:57,43.11995,-89.39244833, 251.9, 25,  0.459,   9.22,  132.6,    2.9,      1,    7.3,  10.02,  121.4
2011-07-13 10:17:59,43.11995833,-89.392555, 251.9, 25,  0.459,   9.22,  132.6,      3,    1.1,    7.3,  10.03,  121.5
2011-07-13 10:18:00,43.119965,-89.39266167, 251.9,24.99,  0.459,   9.22,  132.6,      3,    1.1,    7.4,  10.04,  121.6
2011-07-13 10:18:01,43.11997167,-89.39277, 251.9,24.99,  0.459,   9.21,  132.6,      3,    1.2,    7.5,  10.04,  121.7
2011-07-13 10:18:02,43.119975,-89.39287667, 251.9,24.99,  0.459,   9.21,  132.6,      3,    1.2,    7.5,  10.05,  121.7
2011-07-13 10:18:02,43.11998,-89.392985, 251.9,24.98,  0.459,   9.21,  132.6,      3,    1.2,    7.5,  10.04,  121.7
2011-07-13 10:18:04,43.11998167,-89.39309167, 251.9,24.98,  0.459,   9.21,  132.6,    2.9,    1.2,    7.5,  10.04,  121.6
2011-07-13 10:18:05,43.119985,-89.3932, 251.9,24.98,  0.459,   9.21,  132.6,      3,    1.1,    7.4,  10.04,  121.6
2011-07-13 10:18:06,43.11998833,-89.39330667, 251.9,24.98,  0.459,   9.21,  132.5,    2.9,    1.1,    7.5,  10.03,  121.5
2011-07-13 10:18:07,43.11999,-89.393415, 251.8,24.98,  0.459,   9.21,  132.5,      3,    1.1,    7.5,  10.02,  121.4
2011-07-13 10:18:07,43.11999333,-89.39352167, 251.8,24.98,  0.459,   9.21,  132.4,      3,    1.2,    7.5,  10.01,  121.3
2011-07-13 10:18:09,43.11999667,-89.39363, 251.8,24.98,  0.459,   9.21,  132.3,    2.9,    1.1,    7.5,     10,  121.1
2011-07-13 10:18:10,43.11999833,-89.39373667, 251.8,24.98,  0.459,   9.21,  132.4,    2.9,    1.1,    7.5,   9.99,    121
2011-07-13 10:18:11,43.12000167,-89.393845, 251.8,24.98,  0.459,   9.21,  132.4,    2.9,    1.1,    7.5,   9.99,    121
2011-07-13 10:18:12,43.120005,-89.39395167, 251.8,24.98,  0.459,    9.2,  132.4,    2.9,    1.1,    7.6,   9.99,    121
2011-07-13 10:18:12,43.12001,-89.39406, 251.8,24.98,  0.459,    9.2,  132.4,      3,    1.2,    7.6,   9.98,  120.9
2011-07-13 10:18:14,43.12001667,-89.39416667, 251.8,24.98,  0.459,    9.2,  132.3,      3,    1.2,    7.7,   9.98,  120.9
2011-07-13 10:18:15,43.12002333,-89.394275, 251.8,24.98,  0.459,    9.2,  132.3,      3,    1.3,    7.7,   9.97,  120.8
2011-07-13 10:18:16,43.12003,-89.39438167, 251.8,24.98,  0.459,    9.2,  132.3,    3.1,    1.3,    7.8,   9.97,  120.7
2011-07-13 10:18:17,43.12003667,-89.39449, 251.8,24.98,  0.459,    9.2,  132.3,    3.1,    1.3,    7.8,   9.96,  120.6
2011-07-13 10:18:17,43.12004333,-89.39459667, 251.8,24.98,  0.459,    9.2,  132.3,    3.3,    1.3,    7.8,   9.96,  120.6
2011-07-13 10:18:19,43.12005167,-89.394705, 251.8,24.98,  0.459,    9.2,  132.3,    3.2,    1.3,    7.9,   9.95,  120.5
2011-07-13 10:18:20,43.12006167,-89.39481167, 251.8,24.98,  0.459,    9.2,  132.2,    3.6,    1.3,    7.9,   9.95,  120.5
2011-07-13 10:18:21,43.12007,-89.39492, 251.8,24.98,  0.459,    9.2,  132.2,    3.7,    1.3,      8,   9.95,  120.5
2011-07-13 10:18:22,43.12008,-89.39502667, 251.8,24.99,  0.459,    9.2,  132.3,    3.7,    1.3,    8.1,   9.95,  120.5
2011-07-13 10:18:22,43.12008833,-89.395135, 251.8,24.99,  0.459,    9.2,  132.2,    3.6,    1.3,    8.1,   9.95,  120.5
2011-07-13 10:18:24,43.12009833,-89.39524167, 251.8,24.99,  0.459,    9.2,  132.2,    3.7,    1.3,    8.1,   9.94,  120.5
2011-07-13 10:18:25,43.12010833,-89.39534833, 251.8,24.99,  0.459,    9.2,  132.2,    3.6,    1.3,    8.2,   9.95,  120.5
2011-07-13 10:18:26,43.12011833,-89.39545667, 251.8,24.99,  0.459,    9.2,  132.2,    3.8,    1.3,    8.3,   9.95,  120.5
2011-07-13 10:18:27,43.12012833,-89.39556333, 251.8,24.99,  0.459,   9.21,  132.2,    3.7,    1.3,    8.2,   9.95,  120.6
2011-07-13 10:18:27,43.12014,-89.39567, 251.8,24.99,  0.459,   9.21,  132.2,    3.7,    1.3,    8.3,   9.95,  120.6
2011-07-13 10:18:29,43.12015,-89.39577667, 251.8,24.98,  0.459,   9.21,  132.2,    3.7,    1.3,    8.3,   9.96,  120.6
2011-07-13 10:18:30,43.12016,-89.39588333, 251.8,24.98,  0.459,   9.21,  132.2,    3.7,    2.3,    8.3,   9.96,  120.7
2011-07-13 10:18:31,43.12017167,-89.39599, 251.8,24.98,  0.459,   9.21,  132.2,    3.6,    2.2,    8.3,   9.97,  120.7
2011-07-13 10:18:32,43.12018167,-89.39609667, 251.8,24.98,  0.459,   9.21,  132.2,    3.5,    2.1,    8.4,   9.97,  120.8
2011-07-13 10:18:32,43.12019167,-89.39620167, 251.8,24.98,  0.459,   9.21,  132.2,    3.5,      2,    8.4,   9.98,  120.9
2011-07-13 10:18:34,43.12020167,-89.39630833, 251.8,24.98,  0.459,   9.21,  132.2,    3.5,    1.9,    8.5,   9.99,    121
2011-07-13 10:18:35,43.12021167,-89.396415, 251.8,24.98,  0.459,   9.21,  132.3,    3.3,    1.9,    8.5,     10,  121.1
2011-07-13 10:18:36,43.12022333,-89.39652167, 251.8,24.98,  0.459,   9.21,  132.3,    3.3,    1.8,    8.5,     10,  121.1
2011-07-13 10:18:37,43.12023333,-89.39662667, 251.8,24.98,  0.458,   9.21,  132.3,    3.3,    1.7,    8.5,  10.01,  121.2
2011-07-13 10:18:37,43.12024333,-89.39673333, 251.8,24.98,  0.458,   9.21,  132.2,    3.4,    1.6,    8.5,  10.01,  121.2
2011-07-13 10:18:39,43.12025333,-89.39684, 251.8,24.98,  0.458,   9.21,  132.2,    3.4,    1.6,    8.5,  10.01,  121.2
2011-07-13 10:18:40,43.120265,-89.396945, 251.8,24.99,  0.458,   9.21,  132.2,    3.4,    1.6,    8.5,  10.01,  121.3
2011-07-13 10:18:41,43.12027667,-89.39705167, 251.8,24.99,  0.458,   9.21,  132.3,    3.4,    1.5,    8.6,  10.02,  121.4
2011-07-13 10:18:42,43.12028833,-89.39715833, 251.8,24.99,  0.458,   9.21,  132.3,    3.4,    1.5,    8.6,  10.03,  121.5
2011-07-13 10:18:42,43.1203,-89.39726333, 251.8, 25,  0.458,   9.21,  132.3,    3.4,    1.5,    8.7,  10.03,  121.5
2011-07-13 10:18:44,43.12031333,-89.39737, 251.8, 25,  0.458,   9.21,  132.3,    3.4,    1.4,    8.7,  10.03,  121.6
